CODIGO_ESTADO;ESTADO;CODIGO_MUNICIPIO;MUNICIPIO;CODIGO_PARROQUIA;PARROQUIA;CODIGO_CENTRO;CENTRO;DIRECCION;CANTIDAD_MESAS;MESAS_AUTO;VENEZOLANOS;EXTRANJEROS;ELECTORES;TRANSMISION
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101003;ESCUELA ESTADAL SANTA JUANA;SECTOR: SANTA JUANA. FRENTE CALLE CALLE PRINCIPAL SANTA JUANA. IZQUIERDA CALLEJ‡N AL LADO DE CASA RESIDENCIAL. DERECHA CALLEJ‡N AL LADO DE CASA RESIDENCIAL;1;1;284;0;284;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101004;ESCUELA BASICA ESTADAL BOLIVARIANA EL RAMONAL;CASER÷O: EL RAMONAL. FRENTE CARRETERA CABURE-LOS RIEGOS;2;2;725;0;725;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101005;ESCUELA BASICA NACIONAL POZO NEGRO;CASER÷O: CARRETA PRINCIAL POZO NEGRO. FRENTE CARRETERA PRINCIPAL POZO NEGRO. IZQUIERDA CAMINO REAL. DERECHA SENDERO AL RIO. REFERENCIA CRUCE CON LA CARRETERA DE IRAGIA;1;1;165;0;165;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101006;ESCUELA BASICA ESTADAL MURUCUSA;SECTOR: MURUCUSA. FRENTE CARRETERA PRINCIPAL. IZQUIERDA CARRETERA CARRETERA NUEVA CORO-CHURUGUARA;1;1;489;0;489;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101007;ESCUELA BASICA BOLIVARIANA LAS PUENTES;SECTOR: LAS PUENTES. FRENTE CARRERA CABURE -SAN LUIS. IZQUIERDA CALLE PRINCIPAL. DERECHA CAMINO REAL;1;1;448;0;448;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101008;ESCUELA BASICA ESTADAL SANTA ROSA;SECTOR SANTA ROSA FRENTE CARRETERA NACIONAL CORO-CHURUGUARA. DERECHA CARRERA NUEVA CORO-CHURUGUARA. IZQUIERDA CARRERA VIA ETAR SAN LUIS A 40 METROS DE LA CARRETERA CORO-CHURUGUARA CASA;1;1;224;0;224;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101009;CENTRO DE EDUCACION INICIAL LA DESPEDIDA;CASER÷O: LA DESPEDIDA. FRENTE CARRERA PRINCIPAL. IZQUIERDA CAMINO REAL. DERECHA CAMINO REAL;1;1;195;0;195;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101010;ESCUELA BASICA BOLIVARIANA COLOMBIA;CARRETERA NUEVA DE CHURUGUARA, CASERIO COLOMBIA;1;1;116;0;116;T
9;EDO. FALCON;11;MP. PETIT;1;PQ. CABURE;91101011;ESCUELA BASICA JUAN DOMINGO;CASER÷O: JUAN DOMINGO. FRENTE CARRETERA JUN DOMINGO. IZQUIERDA CAMINO REAL. DERECHA CAMINO AL POTRERO;1;1;144;0;144;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102001;ESCUELA BOLIVARIANA JOSE LEONARDO CHIRINOS;CARRETERA VIEJA DE CHURUGUARA VIA LA CHAPA-URIA.CALLE PRINCIPAL S-N CURIMAGUA;2;2;1155;0;1155;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102002;ESCUELA NACIONAL TRAPICHITO;SECTOR: EL TRAPICHITO. FRENTE CALLE PRINCIPAL. IZQUIERDA CAMINO REAL. DERECHA CARRETERA PRINCIPAL;1;1;309;0;309;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102003;ESCUELA BASICA ESTADAL  SANTA LUCIA;SECTOR: SANTA LUCIA. FRENTE CARRETERA PRINCIPAL. IZQUIERDA CAMINO REAL. DERECHA CAMINO REAL;1;1;190;0;190;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102004;ESCUELA BASICA BOLIVARIANA MACANILLAS;SECTOR: MACANILLA. FRENTE CARRETERA CURIMAGUA VIA LA CHAPA. IZQUIERDA CALLE PRINCIPAL SECTOR MACANILLA. DERECHA CARRETERA VIA ULUA;1;1;319;0;319;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102005;UNIDAD EDUCATIVA PEDRO PABLO RODRIGUEZ;SECTOR: URIA. FRENTE CALLE CERCA DEL AMBULATORIO DEL SECTOR. IZQUIERDA CARRETERA LICEO PEDRO PAPLO RODRIGUEZ. DERECHA CARRETERA PRINCIPAL SECTOR URIA;2;2;626;0;626;T
9;EDO. FALCON;11;MP. PETIT;2;PQ. CURIMAGUA;91102006;ESCUELA BOLIVARIANA SAN LORENZO;SECTOR: SAN LORENZO. FRENTE CARRETERA LA PROVIDENCIA SARAGOSA. IZQUIERDA CAMINO REAL. DERECHA CAMINO REAL. REFERENCIA FRENTE A LA CANCHA DEPORTIVA;1;1;78;0;78;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103001;UNIDAD EDUCATIVA AGUSTIN GARCIA;CASER÷O: CALLE COMERCIO. FRENTE CARRERA CARRETERA CORO CHURUGUARA. IZQUIERDA CALLE COMERCIO. DERECHA CALLE COMERCIO;2;2;1161;0;1161;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103002;ESCUELA BASICA NACIONAL SAN NICOLAS Nß 271;CASER÷O: SAN NICOLAS ABAJO. FRENTE CALLE PRINCIPAL. IZQUIERDA CAMINO REAL. DERECHA CAMINO REAL. REFERENCIA ENTRE LA IGLESIA CATOLICA Y LA IGLESIA EVANGELICA, SAN NICOLAS ABAJO;1;1;325;0;325;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103003;ESCUELA BASICA NACIONAL  LAS FILAS NER 418;CASER÷O: LA FILA. FRENTE CARRETERA CARRETERA DE TIERRA. IZQUIERDA CAMINO CAMINO REAL. DERECHA CAMINO CAMINO AL RIO;1;1;144;0;144;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103004;ESCUELA BASICA NACIONAL SAN PABLO NER 418;CASER÷O: SAN PABLO. FRENTE CARRETERA NACIONAL CORO-CHURUGUARA. IZQUIERDA CALLE PRINCIPAL. DERECHA CARRERA NACIONAL CORO - CHURUGUARA;1;1;336;0;336;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103005;ESCUELA NACIONAL PRIMARIA  LAS TRES MARIA;CASER÷O: LAS TRES MARIAS. FRENTE CARRETERA PRINCIPAL LAS TRES MARIAS. IZQUIERDA CALLEJ‡N CASA RESIDENCIAL. DERECHA CAMINO CAMINO REAL;1;1;242;0;242;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103006;ESCUELA DE EDUCACION PRIMARIA SAN AGUSTIN;CASER÷O: SAN AGUSTIN. FRENTE CARRETERA CARRETERA SAN AGUSTIN- LA SABANA. IZQUIERDA CALLEJ‡N AL LADO DEL AMBULATORIO. DERECHA CALLEJ‡N CALLEJON DE TIERRA VIA AL RIO. REFERENCIA AL LADO DEL AMBULATORIO  DE SAN AGUSTIN;1;1;145;0;145;T
9;EDO. FALCON;11;MP. PETIT;3;PQ. COLINA;91103007;ESCUELA BOLIVARIANA LA MONTANITA;CASER÷O: LA MONTANITA. FRENTE CARRETERA VIA PRINCIPAL HACIA CASERIO LA MONTANITA. IZQUIERDA CARRETERA SABANA DE MORILLO. DERECHA CAMINO CAMINO REAL;1;1;93;0;93;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201001;LICEO BOLIVARIANO JOSE LEONARDO CHIRINOS;CASER÷O: TUCACAS. FRENTE AVENIDA SILVA. IZQUIERDA CALLE PAEZ. DERECHA CALLEJ‡N SILVA. REFERENCIA CERCA DEL ESTADIO BETTY DE HERRERA.;3;3;1493;0;1493;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201002;ESCUELA PRIMARIA BOLIVARIANA FELIPE ESTEVES;SECTOR: TUCACAS. FRENTE AVENIDA LIBERTADOR. IZQUIERDA CARRETERA NACIONAL MORON - CORO. DERECHA CALLEJ‡N 5 DE JULIO. REFERENCIA A UNA CUADRA DE LA ALCALDIA DEL MUNICIPIO;5;5;2680;0;2680;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201003;ESCUELA BOLIVARIANA BETTY DE HERRERA;URBANIZACI‡N: FEDERICO SCKOUTH. FRENTE AVENIDA GRACIELA MILLAN. IZQUIERDA CALLE LOLITA SEQUERA. DERECHA CALLE INES ARNIAS. REFERENCIA ENTRADA DE LOS ALFREDO.;4;4;1905;0;1905;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201004;ESCUELA PRIMARIA RITA DE VALERY;SECTOR: LA QUINTA. FRENTE CALLE DEMOCRACIA. IZQUIERDA CALLEJ‡N LA CANAL. DERECHA CALLE PUERTO FLECHADO. REFERENCIA A 400 METROS DE INMOBILIARIA;3;3;1695;0;1695;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201005;CENTRO DE EDUCACION INICIAL FELIPE ESTEVES;SECTOR: CENTRO. FRENTE CALLEJ‡N SAID. IZQUIERDA CALLE GIL. DERECHA CALLE MIRANDA. REFERENCIA CERCA DE LA ALCADIA DE TUCACAS;3;3;1745;0;1745;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201006;ESCUELA BOLIVARIANA SANARE ARRIBA;SECTOR: SANARE ARRIBA. FRENTE AVENIDA PRINCIPAL . IZQUIERDA CALLEJ‡N JOSEFA CAMEJO. DERECHA CALLEJ‡N ENTRADA NUEVA SANARE. REFERENCIA ENTRADA LOS JABILLOS CARRETERA MORON-CORO.;2;2;1048;0;1048;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201007;ESCUELA BASICA ESTADAL LAS LAPAS NER 215;CASER÷O: LAS LAPAS. FRENTE CARRETERA KILOMETRO 9. IZQUIERDA CALLE QUINTA REPUBLICA. DERECHA CALLE NEGRO PRIMERO. REFERENCIA CARRETERA SANTA BARBARA TUCACAS;2;2;821;0;821;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201008;ESCUELA BOLIVARIANA FELIPITO NER 215;CASER÷O: FELIPITO. FRENTE CARRERA VIA PALMASOLA. IZQUIERDA CALLE LA VIVIENDA. DERECHA CALLE LAS ESTRELLAS. REFERENCIA CARRETERA SANTA BARBARA TUCACAS;1;1;531;0;531;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201009;ESCUELA BOLIVARIANA CA•O LE‡N NER 123;SECTOR: CANO LEON. FRENTE CARRETERA PARQUE NACIONAL MORROCOY. DERECHA CALLEJ‡N ENTRADA MARINA INDUNAVE. REFERENCIA CARRETERA MORON-CORO. CASERIO MORROCOY;1;1;445;0;445;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201010;ESCUELA BOLIVARIANA SANTA BARBARA NER 215;CASER÷O: SANTA BARBARA. FRENTE CALLE LA QUEBRADITA. IZQUIERDA CARRETERA VIA YUMARE. REFERENCIA CARRETERA PRINCIPAL  VIA YUMARE -TUCACAS;1;1;492;0;492;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201011;ESCUELA BOLIVARIANA LIZARDO NER 123;CASER÷O: LIZARDO. REFERENCIA CARRETERA MORON-CORO VIA MORROCOY. CASERIO LIZARDO;2;2;629;0;629;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201012;ESCUELA BASICA BUENA VISTA NER 123;SECTOR: BUENA VISTA. FRENTE CALLE PRINCIPAL . REFERENCIA CARRETERA MORON-CORO VIA MORROCOY.;1;1;405;0;405;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201013;ESCUELA DE EDUCACION INICIAL SIMONCITO ALICIA PIETRI DE CALDERA;URBANIZACI‡N: EL TUQUE II. FRENTE CALLE DENNI MADRID. IZQUIERDA CALLEJ‡N ALICIA PETRI. REFERENCIA CARRETERA TUCACAS-LA LAPA,;2;2;627;0;627;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201014;ESCUELA BASICA MUNICIPAL 03 TUCACAS;SECTOR: IZATE. FRENTE CALLE NUEVA DEL BARRIO LIBERTADOR. IZQUIERDA CALLE EL HOSPITAL. DERECHA CALLE PRINCIPAL LIBERTADOR. REFERENCIA CARRETERA MORON-CORO, CERCA DE POLLO SABROSO;2;2;622;0;622;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201015;ESCUELA PRIMARIA ESTADAL ARMANDO SCHWARCK ANGLADE;SECTOR: KILOMETRO 3, VIA LAS LAPAS. FRENTE AVENIDA PEDRO CALLE. IZQUIERDA CALLE EL COMPADRE. DERECHA CARRETERA VIA LAS LAPAS;2;2;671;0;671;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201016;ESCUELA BASICA BOLIVARIANA LOS CORALES;SECTOR: LOS CORALES. FRENTE CALLE PRINCIPAL . IZQUIERDA CARRETERA NACIONAL MORON - CORO;1;1;530;0;530;T
9;EDO. FALCON;12;MP. SILVA;1;PQ. TUCACAS;91201017;CENTRO DE EDUCACION INICIAL RURAL SANARE ARRIBA;SECTOR NUEVO SANARE IZQUIERDA CALLE VIA A LA CANCHA DEPORTIVA. FRENTE CALLE PRINCIPAL DE SANARE FRENTE AL ABASTO DE PEDRITO CASA;1;1;357;0;357;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202001;ESCUELA BOLIVARIANA JOSE RAMON YEPEZ;SECTOR: BOCA DE AROA. FRENTE CALLE JOSE RAMON YEPEZ. IZQUIERDA CALLE CEDEIC. DERECHA CALLE PIAR. REFERENCIA CARRETERA MORON-CORO. CALLE JOSE RAMON YEPEZ.  BOCA DE AROA;4;4;1843;0;1843;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202002;ESCUELA PRIMARIA BOLIVARIANA PR‡SPERO AGUST÷N OCANDO;SECTOR: LAS DELICIAS. FRENTE CALLE MIAMI. IZQUIERDA CARRETERA NACIONAL MORON CORO. DERECHA CALLE CALLE 2 CARACOLITA;4;4;2127;0;2127;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202003;ESCUELA BOLIVARIANA ANSELMITO;CASER÷O: ANSELMITO. FRENTE CALLE PRINCIPAL. DERECHA CAMINO . REFERENCIA CASERIO LAS CARACARA;1;1;190;0;190;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202004;ESCUELA BµSICA KILOMETRO 26. NER 001;CASER÷O: KILOMETRO 26. FRENTE CARRETERA  VIA A BOCA DE AROA. IZQUIERDA CALLE DEL TANQUE. DERECHA CALLE DE EL AMBULATORIO. REFERENCIA AL LADO DE EL TANQUE DE AGUA;1;1;47;0;47;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202005;JARDIN DE INFANCIA BARRIO CARTON;BARRIO: LAS MERCEDES. FRENTE CALLE PRINCIPAL. IZQUIERDA CARRETERA NACIONAL MORON CORO. DERECHA CALLE SEGUNDA . REFERENCIA SECTOR LAS DELICIAS;1;1;295;0;295;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202006;ESCUELA ESTADAL BARRIO VERDE;SECTOR: BARRIO VERDE. FRENTE CALLE JOSE RAMON YEPEZ. IZQUIERDA CALLE LOS ALMENDRONES. DERECHA CALLE SAN JORGE;1;1;255;0;255;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202007;CENTRO DE EDUCACION INICIAL LAS DELICIAS;SECTOR: LAS DELICIAS. FRENTE CAMINO LA PLAYA. IZQUIERDA CALLE MIAMI. DERECHA CALLE CARACOL. REFERENCIA ENTRADA LA TORRE, CALLE MIAMI. FRENTE A LA PLAYA;1;1;294;0;294;T
9;EDO. FALCON;12;MP. SILVA;2;PQ. BOCA DE AROA;91202008;ESCUELA DE EDUCACION INICIAL SIMONCITO JOSE RAMON YEPEZ;SECTOR PUEBLO NUEVO IZQUIERDA CALLE JOSE RAMON YEPEZ. FRENTE CALLE 5 DE JULIO FRENTE A LA CANCHA DEPORTIVA  5 DE JULIO BOCA DE AROA CASA;1;1;208;0;208;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301001;ESCUELA BµSICA BOLIVARIANA PADRE ROMµN;SECTOR: ESCOLAR. IZQUIERDA CALLE IINDUSTRIAL. DERECHA CALLE GUZMAN. REFERENCIA EL PUENTO ROJO;6;6;3041;0;3041;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301002;UNIDAD EDUCATIVA EZEQUIEL ZAMORA;URBANIZACI‡N: PLAYA BLANCA. FRENTE CALLE LA PAZ. IZQUIERDA CALLE SIN NOMBRE. REFERENCIA AL LADO DE LA URBANIZACION TINO RODRIGUEZ;4;4;1848;0;1848;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301003;INSTITUTO EDUCACION ESPECIAL EZEQUIEL ZAMORA;SECTOR: SAN JOSE OBRERO. FRENTE CALLE SAN JOSE OBRERO. IZQUIERDA CALLE PRINCIPAL. REFERENCIA AL  FRENTE DE LA IGLESIA;4;4;2153;0;2153;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301004;UNIDAD EDUCATIVA MANUEL VICENTE CUERVO;SECTOR: CONCEPCION. IZQUIERDA CALLE EL CAMPITO. DERECHA CARRETERA NACIONAL MORON CORO. REFERENCIA AL LADO DE LA IGLESIA LOS MOLMONES;6;6;2998;0;2998;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301005;ESCUELA BµSICA BOLIVARIANA LA CA•ADA;CALLE PRINCIPAL CON CALLE 3 URBANIZACION LA CA•ADA;3;3;1197;0;1197;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301006;ESCUELA ESTADAL BARIQUI;CASER÷O BARIQUI IZQUIERDA CALLE 1. FRENTE CALLE PRINCIPAL DE BARIQUI AL FRENTE DE LA POSADA TURISTICA VILLA VERDE CASA;1;1;471;0;471;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301007;ESCUELA ESTADAL LA TRINIDAD;CASER÷O: LA TRINIDAD. FRENTE CALLE PRINCIPAL. REFERENCIA AL FRENTE DE LA IGLESIA CATOLICA SANTISIMA TRINIDA;1;1;339;0;339;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301008;ESCUELA ESTADAL SAN RAFAEL;CASER÷O: SAN RAFAEL. FRENTE CALLE PRINCIPAL. REFERENCIA VIA CUMAREBO-ZAZARIDA;1;1;338;0;338;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301009;ESCUELA ESTADAL SAN PEDRO;CASER÷O: SAN PEDRO. FRENTE CARRETERA VIA ZAZARIDA. REFERENCIA AL FRENTE DE LA IGLESIA SANPEDRO;1;1;399;0;399;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301010;CENTRO DE EDUCACION INICIAL MANUEL VICENTE CUERVO;SECTOR: SAN JOSE OBRERO. FRENTE CALLE CALLE  ZAMORA. IZQUIERDA AVENIDA BELLA VISTA. DERECHA CALLEJ‡N SIN NOMBRE. REFERENCIA AVENIDA PRINCIPAL DE BELLA VISTA.;4;4;2264;0;2264;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301011;ESCUELA ESTADAL QUEBRADA DE HUTTEN;SECTOR: QUEBRADA DE HUTTEN. FRENTE CALLE PRINCIPAL;2;2;1002;0;1002;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301012;ESCUELA BASICA LA ENSENADA;CARRETERA MORON-CORO, CASERIO LA ENSENADA, CUMAREBO;1;1;88;0;88;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301013;ESCUELA BµSICA NACIONAL LOS OLIVOS;CASER÷O: LOS OLIVOS. FRENTE CALLE PRINCIPAL. REFERENCIA FRENTE AL TALLER DE LATONERIA;1;1;259;0;259;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301014;ESCUELA BµSICA PLAYA BLANCA;URBANIZACI‡N: PLAYA BLANCA. FRENTE CALLE TERCERA. IZQUIERDA CALLE TRANSVERSAL A LA CANCHA. DERECHA CALLE TRANSVERSAL A LA TERCERA CALLE;1;1;324;0;324;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301015;ESCUELA BASICA BOLIVARIANA PUENTE DE PIEDRA;CASER÷O: PUENTE DE PIEDRA. FRENTE CARRETERA MORON CORO. DERECHA BULEVAR PUENTE DE PIEDRA;1;1;160;0;160;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301017;ESCUELA BASICA EL CALVARIO;CASER÷O EL CALVARIO FRENTE CALLE PRINCIPAL. DERECHA CAMINO RADIO FM CUMAREBO. IZQUIERDA CAMINO CASA FAMILIA CORDOVA FRENTE A LA PASALERA EL CALVARIO CASA;1;1;44;0;44;T
9;EDO. FALCON;13;MP. ZAMORA;1;PQ. PUERTO CUMAREBO;91301018;ESCUELA DE EDUCACION INICIAL NACIONAL SIMONCITO MARGARITA CUERVO DE REYES;URBANIZACI‡N EZEQUIEL ZAMORA FRENTE CALLE PRINCIPAL EZEQUIEL ZAMORA. DERECHA SENDERO AREAS VERDES AL LADO DEL MODULO BARRIO ADENTRO CASA;1;1;215;0;215;T
9;EDO. FALCON;13;MP. ZAMORA;2;PQ. LA CIENAGA;91302001;ESCUELA BASICA ALBERTO RAVELL;SECTOR: LA CIENAGA. REFERENCIA AL LADO DE LA IGLESIA EVANGELICA;2;2;1117;0;1117;T
9;EDO. FALCON;13;MP. ZAMORA;3;PQ. LA SOLEDAD;91303001;ESCUELA ESTADAL LA SOLEDAD;CASER÷O: SAN IGNACIO. FRENTE CARRETERA CARRETERA. IZQUIERDA CAMINO CANCHA. DERECHA CALLEJ‡N CASAS DE FAMILIA. REFERENCIA CERCA DE LA IGLESIA DE SAN IGNACIO;1;1;455;0;455;T
9;EDO. FALCON;13;MP. ZAMORA;3;PQ. LA SOLEDAD;91303002;GRUPO ESCOLAR DOMINGO C COUTINHO;CASER÷O: SAN IGNACIO. FRENTE CALLE PRINCIPAL. REFERENCIA VIA CUMAREBO-LA SOLEDAD.;2;2;803;0;803;T
9;EDO. FALCON;13;MP. ZAMORA;3;PQ. LA SOLEDAD;91303003;ESCUELA BOLIVARIANA SOLEDAD ARRIBA;CASER÷O: SOLEDAD ARRIBA. FRENTE CALLE PRINCIPAL. REFERENCIA ENTRADA TASCA RINCON CRIOLLO;1;1;76;0;76;T
9;EDO. FALCON;13;MP. ZAMORA;3;PQ. LA SOLEDAD;91303004;ESCUELA BOLIVARIANA MONTANITA;CASER÷O: MONTANITA. FRENTE CALLE PRINCIPAL. REFERENCIA ENTRADA CASERIO SAN IGNACIO;1;1;80;0;80;T
9;EDO. FALCON;13;MP. ZAMORA;3;PQ. LA SOLEDAD;91303005;ESCUELA BOLIVARIANA LA CIENEGUITA;CASER÷O CIENEGUITA FRENTE CALLE PRINCIPAL. IZQUIERDA CALLEJ‡N QUEBRADA LA GALERA ENTRADA AL CEMENTERIO MUNICIPAL DE ZAMORA CASA;1;1;94;0;94;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304001;COMPLEJO EDUCATIVO HERCILIA HENRIQUEZ DE EIZAGA;CASER÷O: PUEBLO CUMAREBO. FRENTE CALLE PRINCIPAL;2;2;657;0;657;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304002;ESCUELA ESTADAL SAN FRANCISCO;CASER÷O: SAN FRANCISCO. FRENTE CALLE PRINCIPAL;1;1;359;0;359;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304003;ESCUELA BOLIVARIANA SAN NICOLAS;CASER÷O: SAN NICOLAS. FRENTE CALLE PRINCIPAL. REFERENCIA VIA LA SOLEDAD-PUEBLO CUMAREBO.;1;1;197;0;197;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304004;ESCUELA BASICA BOLIVARIANA SAN VICENTE;CASER÷O: SAN VICENTE. FRENTE CALLE PRINCIPAL. REFERENCIA VIA LA SOLEDAD-PUEBLO CUMAREBO.;1;1;256;0;256;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304005;ESCUELA BASICA CUMAREBITO;CASER÷O: CUMAREBITO. FRENTE CALLE PRINCIPAL . REFERENCIA VIA LA SOLEDAD-PUEBLO CUMAREBO.;1;1;236;0;236;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304006;COMPLEJO EDUCATIVO INSTITUTO AGROPECUARIO FE Y ALEGR÷A;CASER÷O: SANTA RITA. FRENTE CALLE PRINCIPAL. REFERENCIA VIA LA SOLEDAD-PUEBLO CUMAREBO.;1;1;183;0;183;T
9;EDO. FALCON;13;MP. ZAMORA;4;PQ. PUEBLO CUMAREBO;91304007;CEIERB 325 SAN MIGUEL;CASER÷O: SAN MIGUEL. FRENTE CALLE PRINCIPAL. REFERENCIA OJO DE AGUA SAN MIGUEL;1;1;68;0;68;T
9;EDO. FALCON;13;MP. ZAMORA;5;PQ. ZAZARIDA;91305001;ESCUELA ESTADAL ZAZµRIDA;VIA CUMAREBO-ZAZARIDA  CASERIO ZAZARIDA;1;1;243;0;243;T
9;EDO. FALCON;13;MP. ZAMORA;5;PQ. ZAZARIDA;91305002;ESCUELA ESTADAL EL GUANABANO;VIA CUMAREBO-ZAZARIDA.  CASERIO EL GUANABANO;1;1;236;0;236;T
9;EDO. FALCON;13;MP. ZAMORA;5;PQ. ZAZARIDA;91305003;ESCUELA BµSICA LOS TABLONES;CASER÷O: LOS TABLONES. FRENTE CALLE PRINCIPAL . REFERENCIA FRENTE DE LA IGLESIA;1;1;273;0;273;T
9;EDO. FALCON;13;MP. ZAMORA;5;PQ. ZAZARIDA;91305004;ESCUELA BASICA BOLIVARIANA COROZALITO;CARRETERA CUMAREBO-ZAZARIDA, CASERIO COROZALITO;1;1;167;0;167;T
9;EDO. FALCON;13;MP. ZAMORA;5;PQ. ZAZARIDA;91305005;ESCUELA BASICA BOLIVARIANA LA CUCHILLA;CARRETERA VIA ZAZARIDA, CASERIO LA CUCHILLA;1;1;109;0;109;T
9;EDO. FALCON;14;MP. DABAJURO;1;CM. DABAJURO;91401001;ESCUELA BASICA BOLIVARIANA GUILLERMO DE LEON;CARRETERA FALCON-ZULIA CALLE ECUADOR CON PROLONGACION BUCHIVACOA. DABAJURO;5;5;2642;0;2642;T
9;EDO. FALCON;14;MP. DABAJURO;1;CM. DABAJURO;91401002;ESCUELA BASICA ROGELIO ESPINOZA;CARRETERA FALCON-ZULIA VILLA DEL CARMEN. DABAJURO;1;1;527;0;527;T
